Dataset Name,Question
top250-00-19.csv,tell me the average transfer fee in the premiere league in 2010 -2011
top250-00-19.csv,what is the mean transfer fee in the premier league in 2010 -2011 ?
top250-00-19.csv,for 2010 -2011 what is the mean transfer fee within the premier league ?
top250-00-19.csv,how much is the mean transfer fee in the 2010 -2011 premier league ?
top250-00-19.csv,how much is the mean transfer fee in the premier league in 2010 -2011 ?
top250-00-19.csv,list the average transfer fee for the premier league in 2010 -2011 .
top250-00-19.csv,what is the average fee for transfers in the 2010 -2011 premier league ?
top250-00-19.csv,what was the transfer fee in the 2010 -2011 premier league season ?
top250-00-19.csv,"for 2010 -2011 , find the average transfer fee for the premier league ."
top250-00-19.csv,how much is the transfer fee in the premier league in 2010–2011 ?
top250-00-19.csv,"during the 2010 -2011 season , what was the average transfer charge in the premier league ?"
top250-00-19.csv,tell me the mean transfer fee of the premier league between 2010 -2011 .
marry.csv,give the average number of divorced people in all the areas .
marry.csv,what is the average number of divorced individuals in all these areas ?
marry.csv,what is the average number of divorced people in all of the areas ?
marry.csv,what is the average number of divorced people in all areas ?
marry.csv,what is the average of all the people in all the areas that are divorced ?
marry.csv,can you average out the number of divorced people in all the areas ?
marry.csv,what is an average number of divorced people in all the areas ?
marry.csv,give the average number of persons divorced in all areas
marry.csv,state the average number of people that are divorced in all the areas .
marry.csv,what is the average of divorcees in all areas ?
marry.csv,"in all the areas , what is the average number of divorced people ?"
marry.csv,how many people in total across all places have been divorced on average ?
marry.csv,"in all the areas , what is the average number of divorce people ?"
marry.csv,"identify the mean number of people who are divorced , amongst everwhere ."
marry.csv,what is the mean of divorced individuals in all places ?
marry.csv,what is the average amount of peo -ple that get devorced all around the world ?
marry.csv,provide the average number of individuals divorced in all regions .
marry.csv,"sum up the number of separated , divorced , and widowed people in lindi ."
marry.csv,"find the total of separated , divorced and widowed people in lindi ."
marry.csv,"provide the total sum of all the separated , divorced , and widowed people in lindi ."
marry.csv,"what is the total number of separated , divorced , and widowed people in lindi ?"
marry.csv,"calculate the total number of separated , divorced and widowed individuals residing in lindi ."
marry.csv,"give me the total amount of separated , divorced , and widowed people in the area known as lindi ."
marry.csv,"add up all the number of divorced , separated , and widowed people in lindi ."
marry.csv,"list the amount of people either separated , divorced or widowed in lindi ."
marry.csv,"add the total of separated , divorced , and widowed individuals in lindi ."
marry.csv,"in lindi , add together the amounts of individuals who are divorced , widowed and separated ."
marry.csv,"for the area of lindi , find the sum of widowed , divorced , and separated people ."
marry.csv,"give me the average number of separated , divorced and widowed individuals in lindi ."
marry.csv,"what is the total number of people in lindi that are separated , divorced , and widowed ?"
marry.csv,"how many people have been separated , divorced , or widowed in lindi ?"
marry.csv,"how many divorced , separated and widowed people are there in lindi ?"
marry.csv,"in lindi add all the separate , widowed and divorced people ."
marry.csv,"what is the sum of separated , divorced , and widowed people in lindi ?"
marry.csv,"in lindi , what is the total amount of people that are no longer together , devorced or widowed ?"
top250-00-19.csv,determine how many left -backs were transferred in 2010 .
top250-00-19.csv,"in 2010 , how many left backs transferred ?"
top250-00-19.csv,find out the number of left -backs that were transferred in 2010 .
top250-00-19.csv,how many left backs were transferred in 2010 ?
top250-00-19.csv,what is the number of left -backs transferred in 2010 .
top250-00-19.csv,can you tell me many left backs were transferred in 2010 ?
top250-00-19.csv,what number of left -backs were transferred in 2010 ?
top250-00-19.csv,"in 2010 , tell me the number of left -back who were transferred ."
top250-00-19.csv,"in 2010 , what is the number of left backs that were transferred ?"
top250-00-19.csv,"of all the transfered players in 2010 , how many were left -backs ?"
top250-00-19.csv,can you figure out how many left -backs were transferred in 2010 ?
top250-00-19.csv,retrieve the amount of left -backs in 2010 that were transferrred .
top250-00-19.csv,how many left -backs were transferred in 2010j ?
top250-00-19.csv,how many were left -backs in all the transfers last 2010 ?
top250-00-19.csv,can you find out for me how many left -backs were transferred in 2010 ?
top250-00-19.csv,calculate the number of left -backs relocated in the year of 2010 .
top250-00-19.csv,can you tell me how many left -backs were transferred in 2010 ?
top250-00-19.csv,how many left -backs trasferred in 2010 ?
golden_globe_awards.csv,how many times was nicholas nickleby nominated in the ceremony from 2003 to 2020 ?
golden_globe_awards.csv,nichols nickleby was nominated in the ceremony how many times between 2003 and 2020 ?
golden_globe_awards.csv,"from the years 2003 to 2020 , what number of nominations has nicholas nickelby received ?"
golden_globe_awards.csv,how many nominations has nicholas nickleby received in the ceremony between 2003 and 2020 ?
golden_globe_awards.csv,can you give me the number of nominations that nicholas nickleby received in the ceremonies from 2003 to 2020 ?
golden_globe_awards.csv,from 2003 -2020 how many times did nicholas nickleby get nominated .
golden_globe_awards.csv,can you tell me the number of times from 2003 to 2020 in the ceremony nicholas nickleby has been nominated ?
golden_globe_awards.csv,what was the number of times that nicholas nickleby was nominated in the ceremony from 2003 to 2020 ?
golden_globe_awards.csv,"from 2003 to 2020 , how many nominations did nicholas nickleby receive in the ceremony ?"
golden_globe_awards.csv,do you know the number of times that nicholas nickleby was nominated in the ceremony for the years of 2003 to 2020 ?
golden_globe_awards.csv,from 2003 to 2020 how many times has nicholas nickleby been nominated in the ceremony ?
golden_globe_awards.csv,"in the ceremony , what was the final count of nominations for nicholas nickleby between the years 2003 and 2020 ?"
golden_globe_awards.csv,in the ceremony what is the total number of times nicholas nickleby has been nominated ?
golden_globe_awards.csv,what was the amount of times nicholas nickleby was proposed as contestant in the cermoney from 2003 to 2020 ?
golden_globe_awards.csv,"in the ceremonies that took palace between 2003 and 2007 , how often was nicholas nickleby nominated ?"
golden_globe_awards.csv,how many candidates were nominated for best performance by an actor in a motion picture - drama in the 60th ceremony ?
golden_globe_awards.csv,"in the 60th ceremony , what 's the number of candidates who were nominated for best performance by an actor in a motion picture - drama ?"
golden_globe_awards.csv,"in the 60th ceremony , what was the number of people that were nominated for best performance by an actor in a motion picture - drama ?"
golden_globe_awards.csv,"in motion picture - drama in the 60th ceremony , how many candidats were nominated for best performance ."
golden_globe_awards.csv,"please tell me the number of candidates nominated for best performance by an actor in a motion picture - drama , in the 60th ceremony ."
golden_globe_awards.csv,what was the number of candidates that were nominated for best performance by an actor in a motion picture - drama for the 60th ceremony ?
golden_globe_awards.csv,"in the 60th ceremony , what is the number of people who were competing for the motion picture - drama actor’s best performance award ?"
golden_globe_awards.csv,give me the numbers of candidates that were nominated for best performance by an actor in a motion picture - drama in 60th ceremony ?
golden_globe_awards.csv,please provide the number of candidates nominated for best performance by an actor in a motion picture drama in the 60th ceremony .
golden_globe_awards.csv,best performance by an actor in a motion picture - drama had how many nominees at the 60th ceremony ?
golden_globe_awards.csv,"in the 60th ceremony , the award for best performance by an actor in a motion picture had how many nominated candidates ?"
golden_globe_awards.csv,tell me the total number of nominees at the 60th ceremony for best performance by an actor in a motion picture - drama
golden_globe_awards.csv,what was the number of candidates that were nominated for best performance by an actor in a motion picture -drama at he 60th ceremony ?
golden_globe_awards.csv,can you tell me the candidates from the 60th ceremony that were nominated for best performance by an actor in a motion picture -drama ?
golden_globe_awards.csv,"at the sixtieth ceremony , now many nominees were there for best performance by an actor in a motion picture - drama ?"
golden_globe_awards.csv,please provide the names of those nominated for best performance by an actor in a motion picture - drama in the 60th ceremony .
golden_globe_awards.csv,"from the 60th ceremony , what was the candidate count for best performance by an actor in a dramatic motion picture ?"
golden_globe_awards.csv,for best performance by an actor in a motion picture -drama how many candidate were nominated in the 60th ceremony ?
googleplaystore.csv,what is the average score of all free gaming apps ?
googleplaystore.csv,"looking at all the free gaming apps , provide the average score ."
googleplaystore.csv,"out of all free gaming apps , what is the mean score ?"
googleplaystore.csv,"of all free gaming apps , could you tell me the average score ?"
googleplaystore.csv,"taking all the free gaming apps , what is the average score ?"
googleplaystore.csv,tell me the average score amongst free gaming apps .
googleplaystore.csv,what is the mean score of all free gaming applications ?
googleplaystore.csv,can you tell me the mean rating score of all gaming apps that are free ?
googleplaystore.csv,"of all the gaming apps that are free , can you find the average score ?"
googleplaystore.csv,what is the mean score of all free gaming apps ?
googleplaystore.csv,"considering every free gaming app , what is the mean score ?"
googleplaystore.csv,"of all the gaming apps that you can get for free , what is the average score ?"
googleplaystore.csv,can you find the average score of all gaming apps that are free ?
googleplaystore.csv,"tell me the mean of the ratings of all free applications categorized under , "" gaming "" ."
googleplaystore.csv,free gaming apps have an average score . do you know what it is ?
googleplaystore.csv,what is the mean rating of every free app for gaming ?
googleplaystore.csv,please check the average rating for all free gaming apps .
googleplaystore.csv,count the number all paid gaming apps whose rating is higher than 4.5 .
googleplaystore.csv,tell me how many gaming apps that cost money have a more then four and a half stars .
googleplaystore.csv,sum up the amount of all paid gaming applications that possess a ranking higher than 4.5 .
googleplaystore.csv,how many paid gaming apps have a rating score higher than 4.5 ?
googleplaystore.csv,determine the total of all paid gaming apps with ratings greater than 4.5
googleplaystore.csv,how many paid gaming apps have a rating higher than 4.5 ?
googleplaystore.csv,how many paid gaming applications have a score higher than 4.5 .
googleplaystore.csv,how many paid gaming apps have ratings higher than 4.5 ?
googleplaystore.csv,how many paid gaming are ranked higher than 4.5 ?
googleplaystore.csv,how many game applications have received ratings higher than 4.5 and cost more than $0 ?
googleplaystore.csv,how many paid gaming apps have a rating greater than 4.5 ?
googleplaystore.csv,tally all of the paid gaming apps rated 4.5 or higher .
googleplaystore.csv,can you tell me how many paid gaming apps have a rating higher than 4.5 ?
googleplaystore.csv,tell me the number of paid gaming apps that have a rating of 4.5 or more .
googleplaystore.csv,how many paid gaming apps have a rating of at least 4.5 ?
googleplaystore.csv,how many paid gaming apps have a minimum rating of 4.5 ?
googleplaystore.csv,count the number all paid gaming apps higher than 4.5 .
HFS.csv,count the total hfs in america .
HFS.csv,tally all of the american hfs .
HFS.csv,what is the total amount of hfs in america .
HFS.csv,find the total hfs in america .
HFS.csv,what is the total number of hfs in america ?
HFS.csv,tell me the total hfs in america .
HFS.csv,calculate the total hfs in america .
HFS.csv,tell me the total number of hfs in america .
HFS.csv,how many total count of the hfs in america ?
HFS.csv,give me the number of hfs in the united states .
HFS.csv,hfs total quantity in america is how many ?
HFS.csv,what are the total hfs in america .
HFS.csv,total the number of hfs in america
HFS.csv,could you count the total hfs in america ?
Suicide.csv,count the number of all suicides in 1999 .
Suicide.csv,how many suicides were there in 1999 ?
Suicide.csv,how many suicides in total were there in 1999 ?
Suicide.csv,calculate how many suicides there were in 1999 .
Suicide.csv,how many suicides happened in 1999 ?
Suicide.csv,how many total suicides were there in 1999 ?
Suicide.csv,how many total suicides occurred in 1999 ?
Suicide.csv,how many recorded suicides were there in 1999 ?
Suicide.csv,what is the number of all suicides in 1999 ?
Suicide.csv,how many suicides occurred in 1999 ?
Suicide.csv,what is the total number of all suicides in 1999 ?
Suicide.csv,how many suicides took place in 1999 ?
Suicide.csv,in 1999 what is the total number of suicides
Suicide.csv,show me the number of all suicides in 1999 .
Suicide.csv,what is the mean number of suicides in europe ?
Suicide.csv,provide the mean number of suicides in europe .
Suicide.csv,find out the average number of suicides that occurred across europe .
Suicide.csv,show me the mean number of suicides in europe .
Suicide.csv,find the average number of suicides in europe .
Suicide.csv,what is the average number of suicides occurring in europe
Suicide.csv,tell me the average amount of suicides from europe
Suicide.csv,"in europe , what is the average number of suicides ?"
Suicide.csv,what is the average number of suicides that we can find in europe ?
Suicide.csv,what is the average number of suicides in europe ?
Suicide.csv,what are the average number of suicides in europe ?
Suicide.csv,what is the average amount of suicides in europe ?
Suicide.csv,find the mean number of suicides for europe .
Suicide.csv,do you know the average number of suicides in europe ?
Suicide.csv,which is the average number of suicides in europe .
Suicide.csv,"how many suicides , on average , in europe ?"
Suicide.csv,"in england , what is the average number of suicides ?"
schools.csv,count the number of schools that have a negative change_p .
schools.csv,what is the total number of schools with a negative change p ?
schools.csv,what is the number of schools with a negative change_p ?
schools.csv,how many schools have a change p that is negative ?
schools.csv,identify the number of schools that have a negative change_p
schools.csv,how many schools had a negative value of change_p
schools.csv,tell me how many schools have a negative change_p ?
schools.csv,submit the number of schools that have a negative change_p .
schools.csv,how many schools have a negative change_p ?
schools.csv,provide the number of schools that have a negative change_p .
schools.csv,how many schools cite a change_p under 0 ?
schools.csv,how many schools has a negative change p ?
schools.csv,"from rankings 1 to 10 , how many schools have a negative change_p ?"
schools.csv,"amongst the 1 to 10 rankings , how many schools have a negative change_p ?"
schools.csv,report the number of schools that possess a change_p below zero from rankings 1 to 10
schools.csv,what number of schools have a negative change_p from the rankings 1 to 10 ?
schools.csv,"show me the rankings from 1 to 10 , how many schools have a negative change_p ."
schools.csv,how many schools have a negative change_p in the top 10 ranking ?
schools.csv,"how many schools have a negative change_p , considering ranking 1 to 10 ?"
schools.csv,"what number of schools feature a negative change_p , ranked 1 to 10 ?"
schools.csv,"schools have rankings from 1 to 10 , identify the number of schools that have a negative change_p"
schools.csv,"out of the ranked 1 to 10 schools , how many had a negative change_p"
schools.csv,what are the schools that have a negative change_p from rankings 1 to 10 ?
schools.csv,list the 1 -10th ranked schools with a negative change_p .
schools.csv,list the schools from rankings 1 to 10 that have a negative change_p ?
schools.csv,of the top ten schools which have a change_p that is negative ?
schools.csv,"how many schools have a negative change , from rankings 1 to 10 ?"
schools.csv,"within the schools ranked 1 to 10 , how many have a change p that is negative ?"
schools.csv,"considering only schools in the top 10 , how many have a change p that is less than zero ?"
googleplaystore.csv,what is the average number of installments of the apps updated after 2018 and the apps updated before 2018 ?
googleplaystore.csv,show me the average number of installments of the updated apps updated for before and after 2018 .
googleplaystore.csv,please state the average installment number for apps updated both before and after 2018 .
googleplaystore.csv,"for apps updated after 2018 and the apps updated before 2018 , provide the average number of installments ."
googleplaystore.csv,please provide the average number of installments for apps updated after 2018 and apps updated before 2018 .
googleplaystore.csv,retrieve the average number of installments of the apps updated after 2018 and the apps updated before 2018 .
googleplaystore.csv,can you give us the average number of installments of the apps updated before and after 2018 ?
googleplaystore.csv,show me the average number of installs for apps updated after 2018 and apps updated before 2018 respectively .
googleplaystore.csv,"calculate the average of apps updated after 2018 , and the number of apps updated before 2018 ."
googleplaystore.csv,"on average , how many apps that were updated before and after 2018 have been installed ?"
googleplaystore.csv,tell me the mean of the number of apps updated after 2018 and those updated before 2018 .
googleplaystore.csv,"how many times , on average , were apps installed that were updated after 2018 and also before 2018 ?"
googleplaystore.csv,show me the average number of installments updated before and after 2018 .
googleplaystore.csv,what 's the mean number of app installments for those updated both before and after 2018 ?
googleplaystore.csv,how many installments of the apps updated in after and before 2018 ?
googleplaystore.csv,"on average , how many apps have been installed after 2018 and before 2018 ?"
golden_globe_awards.csv,provide the number of movies released in 1998 .
golden_globe_awards.csv,how many movies were released in the year 1998 ?
golden_globe_awards.csv,can you tell me the number of movies that were released in the year 1998 ?
golden_globe_awards.csv,tell me how many movies were released in 1998 .
golden_globe_awards.csv,"for the year 1998 , please provide the number of movies released ."
golden_globe_awards.csv,how many movies were released in 1998 ?
golden_globe_awards.csv,could you indicate the number of films released in 1998 ?
golden_globe_awards.csv,"in 1998 , how many movies were released ?"
golden_globe_awards.csv,what is the number of movies released in 1998 ?
golden_globe_awards.csv,what is the total number of movies released in the year 1998 ?
golden_globe_awards.csv,what is the total number of movies released in 1998 ?
golden_globe_awards.csv,show the exact number of movies that were released in 1998 .
golden_globe_awards.csv,tell me the number of movies that were released in 1998
golden_globe_awards.csv,what movies were released in 1998 ?
golden_globe_awards.csv,give me the quantiy of all movies released in 1998
golden_globe_awards.csv,how many actors won awards in 2000 ?
golden_globe_awards.csv,what is the total number of actors that won awards in 2000 ?
golden_globe_awards.csv,for the year 2000 how many actors were awarded ?
golden_globe_awards.csv,"in the year 2000 , how many actors were recipients of awards ?"
golden_globe_awards.csv,provide the number of actors in the year 2000 that won an award .
golden_globe_awards.csv,what number of actors won awards in 2000 ?
golden_globe_awards.csv,"in the year 2000 , how many actors were able to win an award ?"
golden_globe_awards.csv,tell me the number of actors who won awards in 2000 .
golden_globe_awards.csv,can you inform me the number of actors that won awards in 2000 ?
golden_globe_awards.csv,"for the year 2000 , what is the number of actors that won an award ?"
golden_globe_awards.csv,the year 2000 saw how many different actors winning awards ?
golden_globe_awards.csv,in the year 2000 give me the number of all the actors who won awards
golden_globe_awards.csv,"in the year 2000 , what total number of actors have won awards ?"
golden_globe_awards.csv,give me the number of actors that had won an award in the year 2000 .
golden_globe_awards.csv,can you tell me how many actors won awards in 2000 ?
golden_globe_awards.csv,provide a value for the number of actors who won awards in the year 2000 .
golden_globe_awards.csv,"based on the count of numbers , how celebrities have won an award during the year 2000 ?"
golden_globe_awards.csv,"in the year 2000 , which actors won awards ?"
schools.csv,indicate the number of schools in geita .
schools.csv,how many schools are there in geita ?
schools.csv,how many schools are within geita ?
schools.csv,how many schools are in geita
schools.csv,what is the number of schools that are in the area of geita ?
schools.csv,how many school are there in geita ?
schools.csv,what is the number of schools in geita ?
schools.csv,tell me how many schools are there in geita .
schools.csv,how many schools are located in geita ?
schools.csv,what are the number of schools are there in geita ?
schools.csv,how many educational facilities are in geita ?
schools.csv,can you say what is the number of schools in the geita town ?
schools.csv,how many schools can be found in geita ?
schools.csv,geita has how many schools ?
schools.csv,can you identify geita 's total number of schools ?
schools.csv,tell me the amount of schools located in geita .
schools.csv,what is the mean value of private schools in geita in 1996 ?
schools.csv,"for private schools in geita , indicate the mean value in 1996 ."
schools.csv,find geita private schools mean value for the year 1996 .
schools.csv,provide the average value of private schools located in geita for the year 1996
schools.csv,find the mean value of private schools in geita in the year 1996 .
schools.csv,identify the 1996 mean value for private schools in geita .
schools.csv,can you tell me the mean value of the private schools in the area of geita in the year 1996 ?
schools.csv,tell me the what the mean value is for private schools in geita in 1996 .
schools.csv,can you tell me the mean value of private schools in geita in 1996 ?
schools.csv,show the average of private schools in geita in 1996
schools.csv,"for the year 1996 , show the average value of geita 's private schools ."
schools.csv,"in 1996 , what was the average value of geita private schools ?"
schools.csv,what is the average value of the private schools in geita in 1996 ?
schools.csv,"in 1996 , what was the mean number of private schools in geita ?"
World Happiness Report 2015.csv,how many countries have a happiness score greater than 7 ?
World Happiness Report 2015.csv,can you tell me how many countries have a happiness score greater than 7 .
World Happiness Report 2015.csv,what amount of countries contain a score above 7 for happiness ?
World Happiness Report 2015.csv,tell me the number of countries whose happiness score is greater than 7 .
World Happiness Report 2015.csv,what number of countries scored over 7 for happiness ?
World Happiness Report 2015.csv,how many of the countries scored higher than 7 for happiness ?
World Happiness Report 2015.csv,"taking a look at all of the different happiness scores throughout the countries , how many of them hold a score above 7 ?"
World Happiness Report 2015.csv,do you know the number of countries that have a happiness score of 7 or higher ?
World Happiness Report 2015.csv,"for the happiness score of higher than 7 , how many countries fit the bill ?"
World Happiness Report 2015.csv,list all of the countries that have a happiness score of more than 7 ?
World Happiness Report 2015.csv,find the total number of countries than score higher than 7 on the happiness scale .
World Happiness Report 2015.csv,which countries have a happiness score above 7 ?
World Happiness Report 2015.csv,what 's the total number of countries with a happiness rating higher than 7 ?
World Happiness Report 2015.csv,which countries have a score above 7 for happiness ?
World Happiness Report 2015.csv,"by happiness score rankings , how many counrtries rate higher than 7 ?"
World Happiness Report 2015.csv,i would like to know the name of countries with a happiness score of more than seven .
grade-records.csv,how many students received an a ?
grade-records.csv,could you tell me the number of students who 've received an a ?
grade-records.csv,what number of students received an a ?
grade-records.csv,can you tell me how many students received an a ?
grade-records.csv,what is the number of students that received an a ?
grade-records.csv,can you tell me the amount of students who got an a .
grade-records.csv,what is the number of students who received an a
grade-records.csv,can you tell me the number of students that scored an a ?
grade-records.csv,tell me what the number of students who received an a is ?
grade-records.csv,how many people in the class achieved an a ?
grade-records.csv,"of all the students , how many received an a ?"
grade-records.csv,how many of your students earned an a ?
grade-records.csv,how many students scored a 's ?
grade-records.csv,tell me how many students received an a
grade-records.csv,an a grade was received by how many students ?
life-expectancy-by-state.csv,how many countries have a population above 100 million ?
life-expectancy-by-state.csv,what 's the number of countries with more than 100 million people living in them ?
life-expectancy-by-state.csv,tell me the number of countries whose population exceeds 100 million
life-expectancy-by-state.csv,how many countries are populated over 100 million ?
life-expectancy-by-state.csv,what is the total number of countries populated above 100 million ?
life-expectancy-by-state.csv,what is the number of nations in the world with a population larger than 100 million people ?
life-expectancy-by-state.csv,what number of countries have a population in excess of 100 million ?
life-expectancy-by-state.csv,tell me how many countries have a population over 100 million .
life-expectancy-by-state.csv,could you tell me how many countries have a population greater than 100 million ?
life-expectancy-by-state.csv,what countries have a population of more than 100 million ?
life-expectancy-by-state.csv,what is the number of countries whose population is over 10 million ?
life-expectancy-by-state.csv,identify the number of countries whose population is above 100 million .
life-expectancy-by-state.csv,can you tell me how many countries have a population above 100 million .
life-expectancy-by-state.csv,which countries populations are higher than 100 million ?
life-expectancy-by-state.csv,tell me the number of countries that own more than 100 million people .
life-expectancy-by-state.csv,"if you look at all countries , how many of those countries have a population that is more than 100 million ?"
life-expectancy-by-state.csv,what countries have a population of 100 million ?
life-expectancy-by-state.csv,do you know how many countries have a population about 100 million ?
life-expectancy-by-state.csv,tell me what countries have more then 100 million people for population .
life-expectancy-by-state.csv,is the average pci in all the countries in africa lower than that in european countries ?
life-expectancy-by-state.csv,"looking at the average pci of all countries in africa , is that average lower than that of european countries ?"
life-expectancy-by-state.csv,do african countries have an average pci lower than countries in europe ?
life-expectancy-by-state.csv,"comparing all the countries in africa to european countries , is the average pci lower ?"
life-expectancy-by-state.csv,do european countries have a higher average pci than in african countries ?
life-expectancy-by-state.csv,do all the countries in africa have a lower average pci than all the countries in europe ?
life-expectancy-by-state.csv,on average are the pci in all the countries in africa lower than that in european countries .
life-expectancy-by-state.csv,do all the countries in africa have a lower average pci than european countries ?
life-expectancy-by-state.csv,do all the countries in africa have an average pci that is lower than that in european countires ?
life-expectancy-by-state.csv,do european countries typically have a higher average pci than african countries ?
life-expectancy-by-state.csv,is the mean pci in all countries in africa lower than that of european nations ?
life-expectancy-by-state.csv,do european countries have higher average pci than african countries ?
life-expectancy-by-state.csv,is the average pci in africa lower than europe ?
life-expectancy-by-state.csv,is the average pci in european countries higher than all the countries in africa ?
life-expectancy-by-state.csv,"compared all countries in africa with european countries , can you say that the average pci in the former is lower than the latter ."
life-expectancy-by-state.csv,do all the countries in africa have a lower pci than the countries in europe ?
life-expectancy-by-state.csv,do african or european countries have the lowest average pci ?
grade-records.csv,how many students received full marks in cw1 ?
grade-records.csv,what is the total amount of students in cw1 who received full marks ?
grade-records.csv,what is the number of students with full marks in cwi ?
grade-records.csv,what 's the number of students who received full marks in cw1 ?
grade-records.csv,"in cw1 , how many students were given full marks ?"
grade-records.csv,what is the number of students that received full marks in cw1 ?
grade-records.csv,in cw1 how many students got full marks ?
grade-records.csv,can you tell me how many students received full marks in cw1 ?
grade-records.csv,what was the total number of students in cw1 that received full marks ?
grade-records.csv,what number of students got full marks in cw1 ?
grade-records.csv,"while taking cw1 , how many students received full marks ?"
grade-records.csv,can you tell me the number of students in cw1 that received full marks ?
grade-records.csv,how many of the students who took cw1 received full marks ?
grade-records.csv,what number of students achieved full marks in cw1 ?
grade-records.csv,"in cw1 , how many students achieved the feat of 100% , or full marks ?"
grade-records.csv,can you tell me where i can find a list of students who recieved full marks in cw1 ?
grade-records.csv,what total of students in cw1 received full marks ?
grade-records.csv,how many students in cw1 got perfect scores ?
life-expectancy-by-state.csv,"which states have an average income below $50,000 and a percentage of smokers above 20% ?"
life-expectancy-by-state.csv,"show me the states in which the average income of residents is below $50,000 and the percentage of residents that smoke is over 20%"
life-expectancy-by-state.csv,"please retrieve the states where people earn less than $50,000 on average and more than 20% of population smokes ."
life-expectancy-by-state.csv,in which states do more than 20% of the population smoke and also have an average income less that $50000 ?
life-expectancy-by-state.csv,"can you tell me which states have an average income below $50,000 and a smoker percentage above 20% ?"
life-expectancy-by-state.csv,"name the states that have both an average income under $50,000 but also a population of smokers over 20%"
life-expectancy-by-state.csv,"which states ' income level is under $50,000 and have a higher than 20% smoker population ?"
life-expectancy-by-state.csv,"can you tell me the states that have an average income of 50,000 or less and an amount of over 20% smokers ?"
life-expectancy-by-state.csv,"can you tell me how many people the average income is below $50,000 and a percentage of smokers above 20% ?"
life-expectancy-by-state.csv,"show me states with more than 20% smokers and below $50,000 incomes ."
life-expectancy-by-state.csv,"which states have an average income less than $50,000 with more than 20% smokers ?"
life-expectancy-by-state.csv,"show me the states with an average income below $50,000 and a percentage of smokers above 20% ."
life-expectancy-by-state.csv,"based on income below us $ 50,000.00 and a percentage of more than 20% of smokers , cite the states that fit this profile ?"
population.csv,which counties in new york have a hispanic population higher than the state 's average ?
population.csv,can you show me the counties in new york that have a hispanic population higher than the state 's average ?
population.csv,show the new york counties that have a higher hispanic population than the state’s average .
population.csv,tell me the counties in new york that have a hispanic population higher than the state 's average .
population.csv,what new york counties have a higher population of hispanics than the state 's average ?
population.csv,in which new york counties the hispanic population is higher than the state 's average ?
population.csv,list the new york counties that have a higher than state average hispanic population .
population.csv,list the counties that have a higher hispanic population that new york states average .
population.csv,can you tell me the counties in new york that have a hispanic population higher than the states average ?
population.csv,which of new york 's counties have a higher than average hispanic population for the state ?
population.csv,list of counties in new york that have a hispanic population greater than the state 's average .
population.csv,show me which counties in new york have a higher than average hispanic population .
population.csv,show me the counties in new york that have a hispanic population greater than the state 's average .
population.csv,tell me the counties in new york that has higher than the states 's average hispanic population .
population.csv,show me what counties in new york on state 's average have a hispanic population that is higher .
population.csv,identify any new york counties that have a higher than stage average hispanic population .
population.csv,show me the country that have higher than the state 's average of hispanic population in in new york
population.csv,which counties in new york have a hispanic population which is higher than the national average ?
avocado.csv,how many days is the average price lower than 1.00 ?
avocado.csv,show me the number of days that the average price is below 1.00 .
avocado.csv,show the number of days in which the average price was less than 1.00 .
avocado.csv,what is the number of days on which the price averaged less than 1.00 ?
avocado.csv,what is the total number of days that the average price is less than 1.00 ?
avocado.csv,determine the number of days where the average price was lower than 1.00 .
avocado.csv,provide the number of days the average price is lower than 1.00 .
avocado.csv,what was the total number of days that the average price was lower than 1.00 ?
avocado.csv,the average price is under 1.00 for how many days ?
avocado.csv,please give me a count on the number of days in which the price averaged below $1 .
avocado.csv,on how many days was the average price less than $1.00 ?
avocado.csv,the average price was less than 1.00 for how many days ?
avocado.csv,can you tel me how many days is the avrage price is going to be lower than 1.00 ?
avocado.csv,how many days is the average price less than 1.00 ?
